date	region_id	email_opens	avg_order_value	social_likes	total_site_visits	total_orders
2020-04-14	9	4992	50.74	188	97148	388
2020-04-14	10	11831	33.5	382	386258	1175
2020-04-14	11	9820	41.44	858	307930	1091
2020-04-14	12	12188	39.62	1004	320075	1031
2020-04-14	13	8296	13.76	1024	146237	603
2020-04-14	14	11975	40.93	196	236628	910
2020-04-14	15	6243	20.94	209	190597	841
2020-04-14	16	6195	24.64	471	197276	731
2020-04-14	17	7013	17.94	439	190170	797
2020-04-14	18	12193	16.16	428	236364	825
2020-04-14	19	2879	44.47	617	54124	486
2020-04-14	20	8372	20.11	897	168618	696
2020-04-15	1	10553	21.49	294	190610	696
2020-04-15	2	11899	43.88	481	410536	1234
2020-04-15	3	5997	48.71	850	131326	726
2020-04-15	4	6116	18.85	357	186001	819
2020-04-15	5	6255	53.06	911	146490	527
2020-04-15	6	15032	6.84	63	322041	1184
2020-04-15	7	5198	41.98	223	154165	620
2020-04-15	8	4659	15.28	1093	93614	476
2020-04-15	9	9719	14.22	687	283590	980
2020-04-15	10	16227	51.57	600	382048	1119
2020-04-15	11	16377	38.14	692	415517	1308
2020-04-15	12	8083	23.73	190	173237	623
2020-04-15	13	6886	5.87	462	155617	584
2020-04-15	14	11914	20.87	1000	340222	1091
2020-04-15	15	8104	39.84	929	146005	695
2020-04-15	16	14667	16.82	704	327914	814
2020-04-15	17	10837	29.2	679	204613	682
2020-04-15	18	9008	48.65	973	289337	840
2020-04-15	19	4295	16.37	227	132543	654
2020-04-15	20	4620	45.54	771	116678	736
2020-04-16	1	17903	10.13	229	360824	1125
2020-04-16	2	13618	29.82	231	258906	955
2020-04-16	3	4870	39.17	908	126872	616
2020-04-16	4	6213	51.5	310	112666	641
2020-04-16	5	3783	6.92	739	104872	630
2020-04-16	6	9347	14.87	365	218552	807
2020-04-16	7	9589	47.96	143	335788	1073
2020-04-16	8	9794	50.76	93	189022	748
2020-04-16	9	4027	36.22	211	123763	577
2020-04-16	10	6577	6.98	696	194894	570
2020-04-16	11	18529	10.09	85	320470	1143
2020-04-16	12	11879	34.12	685	270467	1070
2020-04-16	13	5562	51.09	894	142549	730
2020-04-16	14	10315	38.71	1104	295274	872
2020-04-16	15	4262	14.96	989	136901	393
2020-04-16	16	1516	46	154	29882	105
2020-04-16	17	1559	16.6	154	37996	401
2020-04-16	18	5850	26.9	631	99015	649
2020-04-16	19	9777	11.07	653	286243	996
2020-04-16	20	7935	36.68	682	178697	774
2020-04-17	1	6558	24.72	591	122299	566
2020-04-17	2	5056	47.49	334	147493	524
2020-04-17	3	7977	21.91	78	171196	722
2020-04-17	4	7325	7.82	202	124470	703
2020-04-17	5	8028	25.94	379	188213	909
2020-04-17	6	5909	6.88	1079	162436	779
2020-04-17	7	8294	49.11	471	240593	869
2020-04-17	8	3157	17.73	1032	78033	515
2020-04-17	9	7124	15.3	171	209272	881
2020-04-17	10	14514	34.19	235	406097	1101
2020-04-17	11	4760	28.83	216	144162	710
2020-04-17	12	9357	45.12	632	187687	515
2020-04-17	13	5320	38.15	132	137807	679
2020-04-17	14	11529	35.5	1109	386074	1171
2020-04-17	15	3214	40.42	605	69154	489
2020-04-17	16	15775	34.05	202	336807	978
2020-04-17	17	3040	48.36	1070	54422	553
2020-04-17	18	6450	45.46	297	170036	398
2020-04-17	19	4310	35.47	345	92587	584
2020-04-17	20	6795	46.68	785	166926	753
2020-04-18	1	8029	11.96	729	173513	785
2020-04-18	2	2557	11.73	252	53536	600
2020-04-18	3	10087	18.04	1117	265759	757
2020-04-18	4	4637	23.2	545	120920	514
2020-04-18	5	9798	38.08	990	258007	907
2020-04-18	6	6716	38.69	593	142359	689
2020-04-18	7	11295	14.46	152	315746	920
2020-04-18	8	4257	19.93	141	82951	676
2020-04-18	9	7686	24.17	469	236443	857
2020-04-18	10	7236	29.33	272	184501	801
2020-04-18	11	6217	43.69	1054	175783	862
2020-04-18	12	7898	51.28	130	232545	911
2020-04-18	13	10432	5.16	532	238062	861
2020-04-18	14	16405	35.98	706	408787	1123
2020-04-18	15	8505	48.09	342	201812	929
2020-04-18	16	6937	26.04	847	197081	785
2020-04-18	17	2156	4.98	325	45292	86
2020-04-18	18	8455	45.36	594	192661	833
2020-04-18	19	9491	28.42	258	263123	811
2020-04-18	20	2181	29.99	1103	61663	300
2020-04-19	1	14703	8.74	294	346685	1143
2020-04-19	2	13497	22.32	915	292979	1013
2020-04-19	3	5537	9.74	354	149395	673
2020-04-19	4	6759	17.38	836	159129	783
2020-04-19	5	16237	45.07	886	343933	1028
2020-04-19	6	8042	37.8	180	201183	747
2020-04-19	7	5373	33.7	1111	117462	552
2020-04-19	8	13245	43.77	438	367388	971
2020-04-19	9	16729	8.92	730	354377	1110
2020-04-19	10	4675	48.63	1024	139549	485
2020-04-19	11	6064	9.97	908	168416	644
2020-04-19	12	7115	13.09	818	191553	788
2020-04-19	13	10840	52.13	695	261313	988
2020-04-19	14	15280	43.88	283	419530	1176
2020-04-19	15	8150	32.87	832	261356	968
2020-04-19	16	6874	43.99	672	227231	947
2020-04-19	17	10738	47.7	1076	289505	969
2020-04-19	18	8647	18.13	1121	269121	752
2020-04-19	19	3768	13.4	645	98254	105
2020-04-19	20	12920	46.22	164	326118	928
2020-04-20	1	8744	19.56	737	254597	800
2020-04-20	2	7628	5.14	708	243048	861
2020-04-20	3	14464	10.28	972	454376	1287
2020-04-20	4	13384	51.2	937	270751	932
2020-04-20	5	6613	52.91	259	152028	655
2020-04-20	6	11058	19.54	781	256940	916
2020-04-20	7	9576	20.2	530	273466	992
2020-04-20	8	4261	24.59	774	75980	338
2020-04-20	9	12777	27.22	558	289798	896
2020-04-20	10	6780	22.71	704	185378	475
2020-04-20	11	9337	49.99	709	268913	992
2020-04-20	12	7831	41.02	987	256208	931
2020-04-20	13	11516	18.99	918	289770	1056
2020-04-20	14	9320	51.5	1049	312900	990
2020-04-20	15	12710	18.72	1092	367072	1094
2020-04-20	16	3998	22.58	271	78912	557
2020-04-20	17	9143	44.81	481	192243	728
2020-04-20	18	23780	12.96	419	514011	1309
2020-04-20	19	11912	43.6	791	319380	1109
2020-04-20	20	8692	44.15	894	179905	772
2020-04-21	1	4935	41.95	460	156193	771
2020-04-21	2	7217	29.33	1059	202238	872
2020-04-21	3	10188	40.49	664	327619	1084
2020-04-21	4	4950	51.37	95	125776	595
2020-04-21	5	8616	23.02	265	198819	752
2020-04-21	6	8592	31.13	751	285433	824
2020-04-21	7	13610	17.98	266	402019	1174
2020-04-21	8	10301	5.16	820	250661	944
2020-04-21	9	5648	14.2	510	151274	736
2020-04-21	10	10915	9.02	236	248437	855
2020-04-21	11	7953	45.32	635	208689	724
2020-04-21	12	8554	7.52	581	193614	774
2020-04-21	13	5490	51.89	343	163367	870
2020-04-21	14	9377	45.5	111	294109	1040
2020-04-21	15	5613	27.56	471	155083	667
2020-04-21	16	19327	29.07	315	395187	1188
2020-04-21	17	7073	33.03	268	182269	777
2020-04-21	18	12117	28.77	733	391096	1075
2020-04-21	19	7385	41.26	160	242669	863
2020-04-21	20	8127	36.95	185	210004	880
2020-04-22	1	4612	20.61	270	128559	663
2020-04-22	2	15982	14.58	573	295608	1015
2020-04-22	3	19823	36.36	1004	524437	1386
2020-04-22	4	3115	9.75	217	84521	312
2020-04-22	5	6293	26.79	420	206312	843
2020-04-22	6	8261	12.65	137	247229	887
2020-04-22	7	5415	34.69	150	159274	737
2020-04-22	8	11544	19.67	305	351282	1089
2020-04-22	9	8718	46.11	782	220844	868
2020-04-22	10	7074	16.45	477	210734	619
2020-04-22	11	10777	7.25	806	202193	793
2020-04-22	12	13230	43.73	1063	461258	1287
2020-04-22	13	5655	40.88	677	182180	854
2020-04-22	14	8416	31.46	449	272568	869
2020-04-22	15	10914	42.24	1056	229529	979
2020-04-22	16	14267	34.34	237	445385	1237
2020-04-22	17	8491	8.26	101	232679	791
2020-04-22	18	9672	50.46	571	221051	739
2020-04-22	19	5536	42.56	633	157122	614
2020-04-22	20	7525	5.72	535	161527	708
2020-04-23	1	8246	44.15	682	251497	991
2020-04-23	2	8890	45.48	150	280940	871
2020-04-23	3	3844	27.85	671	68644	545
2020-04-23	4	12030	21.43	807	236283	870
2020-04-23	5	7777	7.72	956	233360	703
2020-04-23	6	7169	24.77	417	167876	396
2020-04-23	7	8262	44.13	765	250957	758
2020-04-23	8	4458	17.79	326	106438	458
2020-04-23	9	15618	31.5	529	313227	981
2020-04-23	10	5524	45.67	1107	171971	753
2020-04-23	11	14532	18.96	848	262347	1019
2020-04-23	12	6717	23.26	373	146046	687
2020-04-23	13	6679	13.21	929	196034	740
2020-04-23	14	4005	51.36	560	76272	457
2020-04-23	15	12484	16.66	974	323429	1161
2020-04-23	16	9535	32.23	815	247373	759
2020-04-23	17	8849	32.49	260	169474	631
2020-04-23	18	12031	17.89	348	317652	1024
2020-04-23	19	8687	48.09	548	254112	946
2020-04-23	20	5192	44.51	720	158549	836
2020-04-24	1	6461	18.4	521	210112	669
2020-04-24	2	6108	8.82	131	185037	613
2020-04-24	3	4710	7.84	869	93320	548
2020-04-24	4	8835	8.61	87	185962	636
2020-04-24	5	14524	31.21	947	361473	1015
2020-04-24	6	5619	46.45	953	158131	741
2020-04-24	7	3434	14.54	501	59331	274
2020-04-24	8	7989	35.52	84	262349	964
2020-04-24	9	2777	14.39	1082	82800	456
2020-04-24	10	8447	7.16	599	228673	825
2020-04-24	11	9237	22.81	811	236736	452
2020-04-24	12	5969	23.71	516	105067	436
2020-04-24	13	14155	43.09	251	310934	932
2020-04-24	14	10227	7.9	262	229173	584
2020-04-24	15	4640	10.47	314	128565	481
2020-04-24	16	12050	22.55	151	288930	851
2020-04-24	17	10277	43.54	675	241016	831
2020-04-24	18	12966	16.88	240	370676	957
2020-04-24	19	11021	28	222	273854	1096
2020-04-24	20	15049	42.38	768	342469	1206
2020-04-25	1	13576	16.03	481	453475	1215
2020-04-25	2	4952	12.29	1002	100689	371
2020-04-25	3	6733	32.56	201	153676	557
2020-04-25	4	11109	52.72	913	368783	1139
2020-04-25	5	9652	46.48	351	186588	891
2020-04-25	6	10848	22.05	505	313420	932
2020-04-25	7	9293	6.08	957	168410	622
2020-04-25	8	15192	37.31	691	270386	935
2020-04-25	9	6678	36.46	300	191353	742
2020-04-25	10	3847	41.23	557	118102	566
2020-04-25	11	5763	29.17	592	115650	485
2020-04-25	12	10911	10.52	311	270931	1055
2020-04-25	13	11493	27.38	706	257990	989
2020-04-25	14	1419	33.72	851	39222	85
2020-04-25	15	10295	51.59	167	321501	1057
2020-04-25	16	4250	47.04	954	87595	379
2020-04-25	17	9153	30.34	620	204470	712
2020-04-25	18	9991	39.16	749	260929	889
2020-04-25	19	7548	26.52	691	135072	774
2020-04-25	20	9646	16.34	284	187230	804
2020-04-26	1	7078	21.17	945	130935	610
2020-04-26	2	6171	6.64	580	132357	688
2020-04-26	3	11197	19.25	875	278486	1083
2020-04-26	4	10650	11.83	731	183946	749
2020-04-26	5	10959	44.03	684	192459	855
2020-04-26	6	13608	38.68	813	245296	755
2020-04-26	7	10738	52.35	983	351433	1108
2020-04-26	8	16525	50.09	402	493592	1267
2020-04-26	9	8280	18.88	1054	276413	892
2020-04-26	10	18047	26.91	76	365402	1019
2020-04-26	11	10232	11.32	69	182199	626
2020-04-26	12	5272	42.76	452	155417	393
2020-04-26	13	14126	29.07	909	381786	1229
2020-04-26	14	6648	47.86	835	183074	620
2020-04-26	15	11407	13.06	1004	220194	794
2020-04-26	16	7190	23.13	307	197308	754
2020-04-26	17	10084	37.25	1053	325707	1165
2020-04-26	18	12344	43.44	285	219944	968
2020-04-26	19	11989	16.79	688	305177	953
2020-04-26	20	14933	44.76	998	298350	894
2020-04-27	1	13921	26.06	443	282550	924
2020-04-27	2	8666	8.04	262	161607	774
2020-04-27	3	6440	25.06	264	169012	590
2020-04-27	4	14311	47.98	197	258612	986
2020-04-27	5	15762	35.12	377	400553	1193
2020-04-27	6	6231	34.57	116	152241	695
2020-04-27	7	2222	26.03	488	63324	483
2020-04-27	8	6510	24.08	896	140063	694
2020-04-27	9	8398	53.06	1077	217341	680
2020-04-27	10	12280	34.16	1027	261022	904
2020-04-27	11	2254	10.26	250	44250	80
2020-04-27	12	11499	19.06	277	217432	830
2020-04-27	13	7139	49.31	363	228122	770
2020-04-27	14	6953	7.57	1099	164217	792
2020-04-27	15	8397	18.45	984	261111	853
2020-04-27	16	5800	25.8	482	172835	759
2020-04-27	17	3347	22.75	271	68591	373
2020-04-27	18	5310	31.48	214	162891	531
2020-04-27	19	7982	35.92	798	243935	908
2020-04-27	20	15815	5.62	478	287354	987
2020-04-28	1	12094	18.12	289	364639	1164
2020-04-28	2	8300	18.68	605	222398	727
2020-04-28	3	12803	8.99	738	322501	1072
2020-04-28	4	6376	38.65	320	160129	644
2020-04-28	5	2323	25.06	580	31882	389
2020-04-28	6	7292	39.84	824	219376	684
2020-04-28	7	7237	15.67	616	236839	806
2020-04-28	8	6459	48.91	609	192790	827
2020-04-28	9	5022	30.73	337	104469	556
2020-04-28	10	13497	31.68	678	376440	1205
2020-04-28	11	6461	44.56	635	168145	720
2020-04-28	12	3495	52.04	826	115934	344
2020-04-28	13	12241	19.03	113	235244	825
2020-04-28	14	13747	34.18	452	288613	867
2020-04-28	15	13372	52.13	478	363204	949
2020-04-28	16	13855	6.95	476	283638	1089
2020-04-28	17	10784	31.17	728	339198	963
2020-04-28	18	7786	44.74	201	219163	1003
2020-04-28	19	12173	43.76	168	318362	969
2020-04-28	20	14296	20.22	351	373512	1115
2020-04-29	1	15123	48.42	983	326064	1130
2020-04-29	2	5482	15.35	989	160327	686
2020-04-29	3	11251	11.04	464	229513	927
2020-04-29	4	10296	12.63	683	285589	961
2020-04-29	5	7819	26.86	869	175453	883
2020-04-29	6	12041	16.11	148	396488	1244
2020-04-29	7	6484	49.23	747	115534	562
2020-04-29	8	1516	46.72	679	31478	388
2020-04-29	9	15418	51.16	1036	403925	1172
2020-04-29	10	13396	30.83	929	373627	1070
2020-04-29	11	8901	38.44	700	238694	876
2020-04-29	12	14543	46.77	667	277491	1099
2020-04-29	13	8753	32.02	393	171532	550
2020-04-29	14	9652	36.23	1000	216134	790
2020-04-29	15	15339	46.82	185	336491	1019
2020-04-29	16	3285	11.88	141	85669	442
2020-04-29	17	9735	43.27	714	201378	899
2020-04-29	18	8920	37.8	687	215383	841
2020-04-29	19	10107	44.38	287	221142	804
2020-04-29	20	5458	29.1	223	136466	789
2020-04-30	1	2414	5.32	70	43825	277
2020-04-30	2	3036	22.11	1016	61146	483
2020-04-30	3	3037	24.67	247	89595	311
2020-04-30	4	4106	20.62	850	113140	620
2020-04-30	5	8758	12.92	580	275828	1019
2020-04-30	6	3692	17.61	454	112175	579
2020-04-30	7	7831	4.94	381	147842	594
2020-04-30	8	5614	19.9	307	109792	388
2020-04-30	9	12630	47.91	321	332365	1151
2020-04-30	10	8158	52.99	686	265688	856
2020-04-30	11	9423	26.6	886	263680	1037
2020-04-30	12	5920	35.23	433	143068	510
2020-04-30	13	7795	48.58	999	221656	878
2020-04-30	14	7508	12.39	79	218045	837
2020-04-30	15	5974	48.36	627	109791	632
2020-04-30	16	9978	18.17	801	220004	650
2020-04-30	17	13138	5.65	935	297746	971
2020-04-30	18	13483	5.27	757	334223	999
2020-04-30	19	4811	45.47	237	152169	508
2020-04-30	20	9577	24.39	662	213144	961
2020-05-01	1	8229	30.69	1099	245986	847
2020-05-01	2	12854	38.12	756	285948	993
2020-05-01	3	8861	47.2	138	190751	810
2020-05-01	4	7380	40.66	959	211915	846
2020-05-01	5	10595	35.21	895	247485	799
2020-05-01	6	12556	38.91	78	245770	753
2020-05-01	7	6834	16.36	1035	133804	567
2020-05-01	8	9345	27.17	527	225609	722
2020-05-01	9	8064	41.18	400	184095	699
2020-05-01	10	10698	42.1	1117	240399	791
2020-05-01	11	11219	35.63	185	291812	1002
2020-05-01	12	6662	42.11	1043	206682	617
2020-05-01	13	4668	21.8	414	111219	721
2020-05-01	14	4918	27.49	466	152080	682
2020-05-01	15	4192	27.3	624	125507	506
2020-05-01	16	10094	26.06	349	168598	873
2020-05-01	17	7294	37	511	197443	748
2020-05-01	18	5973	6.44	595	175218	800
2020-05-01	19	10232	16.38	651	271105	837
2020-05-01	20	6862	14.95	468	220221	978
2020-05-02	1	6130	28.09	287	198738	594
2020-05-02	2	10672	7.58	583	291738	870
2020-05-02	3	11472	15.87	677	232744	701
2020-05-02	4	10119	9.23	295	268908	1163
2020-05-02	5	18054	53.05	535	376733	1079
2020-05-02	6	6729	24.37	376	193321	752
2020-05-02	7	9851	29.88	848	295715	923
2020-05-02	8	10102	13.38	645	249106	963
2020-05-02	9	6125	52.09	390	194087	743
2020-05-02	10	2544	17.75	521	67046	340
2020-05-02	11	4525	14.86	154	110343	602
2020-05-02	12	8897	14.11	185	267462	923
2020-05-02	13	8687	51.9	576	151464	706
2020-05-02	14	9936	42.95	832	201446	851
2020-05-02	15	11520	38.44	311	338435	1069
2020-05-02	16	8076	24.95	182	249657	897
2020-05-02	17	4525	18.99	330	89291	499
2020-05-02	18	7381	16.06	385	134096	547
2020-05-02	19	4433	46.67	844	69674	482
2020-05-02	20	6513	41.51	649	172546	760
2020-05-03	1	6407	16.28	131	142857	773
2020-05-03	2	6982	31.61	833	165651	498
2020-05-03	3	9075	14.89	998	282696	777
2020-05-03	4	6904	26.83	664	197392	713
2020-05-03	5	5888	36.07	229	198026	775
2020-05-03	6	3119	27.89	142	90445	424
2020-05-03	7	5532	36.64	215	184917	653
2020-05-03	8	7113	30.35	894	150836	603
2020-05-03	9	11277	23.26	886	299679	967
2020-05-03	10	6079	14.1	489	167654	803
2020-05-03	11	9617	11.77	290	328512	955
2020-05-03	12	4381	37.51	808	114800	428
2020-05-03	13	13589	27.54	906	308794	1033
2020-05-03	14	6018	24.97	1005	136816	589
2020-05-03	15	7324	40.73	1015	236533	862
2020-05-03	16	3239	6.38	468	93560	408
2020-05-03	17	14285	5.81	70	255358	988
2020-05-03	18	8441	5.29	625	148662	740
2020-05-03	19	7162	12.66	646	168308	773
2020-05-03	20	7354	44.6	300	204460	730
2020-05-04	1	3120	13	916	77830	401
2020-05-04	2	7713	14.35	482	208994	751
2020-05-04	3	10793	9.55	907	225042	789
2020-05-04	4	2864	22.54	361	66328	346
2020-05-04	5	19383	26.71	864	529653	1423
2020-05-04	6	19341	30.4	331	465532	1316
2020-05-04	7	9984	34.76	971	278502	1026
2020-05-04	8	4527	33.76	744	104981	543
2020-05-04	9	4959	40.45	282	153442	645
2020-05-04	10	9373	12.71	792	258191	944
2020-05-04	11	10452	6.22	182	252981	757
2020-05-04	12	6592	31.07	365	171997	613
2020-05-04	13	6880	15.52	904	231578	898
2020-05-04	14	7711	13.97	336	189306	769
2020-05-04	15	6351	52.59	476	167219	776
2020-05-04	16	9358	36.49	215	229764	827
2020-05-04	17	6339	34.36	220	187037	811
2020-05-04	18	6370	19.02	832	173484	757
2020-05-04	19	9309	37.56	212	312931	1012
2020-05-04	20	13656	52.18	972	385492	1216
2020-05-05	1	6272	32.44	850	167495	722
2020-05-05	2	7369	38.16	1078	226724	916
2020-05-05	3	11368	44.54	657	358873	1189
2020-05-05	4	11214	44.15	569	228528	835
2020-05-05	5	5457	18.99	1104	101237	789
2020-05-05	6	5771	34.74	766	183082	696
2020-05-05	7	8441	13.63	534	218156	563
2020-05-05	8	1595	22.03	315	33576	329
2020-05-05	9	12013	40.48	539	270431	792
2020-05-05	10	4671	39.35	883	133253	439
2020-05-05	11	11669	15.36	716	344317	1178
2020-05-05	12	9974	28.67	614	181875	540
2020-05-05	13	11968	47.37	466	245747	977
2020-05-05	14	6218	10.77	901	158169	669
2020-05-05	15	16670	19.68	373	326208	1032
2020-05-05	16	5187	52.1	834	148481	773
2020-05-05	17	5691	24.32	340	120730	541
2020-05-05	18	2779	34.46	893	62679	548
2020-05-05	19	7494	6.82	271	251815	932
2020-05-05	20	5623	48.27	565	156282	761
2020-05-06	1	1152	44.05	1043	26750	3
2020-05-06	2	6009	30.97	966	107990	673
2020-05-06	3	8718	11.75	876	264643	1023
2020-05-06	4	3882	38.38	257	111431	547
2020-05-06	5	14046	11.27	1081	295946	962
2020-05-06	6	8196	26.64	1035	159546	821
2020-05-06	7	7737	12.36	429	223144	898
2020-05-06	8	5490	17.41	318	180341	645
2020-05-06	9	4764	13.58	954	153782	419
2020-05-06	10	4932	23.45	1079	161239	667
2020-05-06	11	9766	46.15	1059	262828	1148
2020-05-06	12	10487	14.78	611	279065	1083
2020-05-06	13	10088	13.49	98	217673	903
2020-05-06	14	11046	24.73	868	226168	803
2020-05-06	15	13517	28.13	987	413845	1218
2020-05-06	16	7175	18.3	897	195037	692
2020-05-06	17	3585	6.3	917	87852	289
2020-05-06	18	9637	15.66	993	211607	820
2020-05-06	19	5239	49.93	851	173551	579
2020-05-06	20	17850	20.46	807	362586	1140
2020-05-07	1	13531	35.82	689	275339	827
2020-05-07	2	7521	33.45	669	238788	792
2020-05-07	3	7260	22.89	989	221734	888
2020-05-07	4	9417	35.7	1112	288177	916
2020-05-07	5	20282	15.55	414	446413	1233
2020-05-07	6	4675	32.65	260	105775	550
2020-05-07	7	5011	6.04	1001	151413	513
2020-05-07	8	2222	15.15	760	31834	443
2020-05-07	9	8943	10.76	829	251246	944
2020-05-07	10	9080	34.82	252	259661	749
2020-05-07	11	7214	7.07	273	185745	777
2020-05-07	12	13140	8.16	703	236605	858
2020-05-07	13	14366	45.88	777	374098	1034
2020-05-07	14	17547	18.05	825	342147	1137
2020-05-07	15	6505	49.13	802	134384	673
2020-05-07	16	15012	21.33	1109	285394	936
2020-05-07	17	13375	10.94	114	410675	1215
2020-05-07	18	5427	17.2	64	156499	652
2020-05-07	19	9018	50.24	566	314737	975
2020-05-07	20	11445	27.7	161	318558	873
2020-05-08	1	2909	48.7	864	70688	349
2020-05-08	2	11780	51.22	964	334620	968
2020-05-08	3	3279	9.56	296	74277	416
2020-05-08	4	6179	18.5	945	185185	754
2020-05-08	5	8187	13.65	550	207653	554
2020-05-08	6	12189	18.06	248	262274	821
2020-05-08	7	14129	19.98	797	309861	908
2020-05-08	8	10470	39.09	1113	367430	1086
2020-05-08	9	8900	49.91	602	196287	788
2020-05-08	10	5758	13.82	389	109205	591
2020-05-08	11	10374	13.49	1098	203965	790
2020-05-08	12	6591	12.47	928	209996	594
2020-05-08	13	11147	45.6	964	212372	858
2020-05-08	14	7347	14.82	614	169716	753
2020-05-08	15	11835	29.86	630	265240	980
2020-05-08	16	9621	50.02	808	223618	916
2020-05-08	17	9488	13.64	632	178244	768
2020-05-08	18	2428	24.43	257	49793	439
2020-05-08	19	7858	26.7	716	226465	804
2020-05-08	20	6819	9.43	299	183626	829
2020-05-09	1	8560	47.58	655	158909	647
2020-05-09	2	8476	44.52	761	225517	846
2020-05-09	3	5511	33.51	694	182717	576
2020-05-09	4	3578	25.27	199	76777	471
2020-05-09	5	8292	9.29	113	230058	900
2020-05-09	6	10813	27.88	587	204532	848
2020-05-09	7	7535	29.74	185	185252	736
2020-05-09	8	6402	37.57	603	157434	543
2020-05-09	9	13805	50.55	1112	268166	843
2020-05-09	10	6725	16.36	697	202952	753
2020-05-09	11	8741	19.27	780	262195	760
2020-05-09	12	6454	8.46	1060	188680	791
2020-05-09	13	5161	21.32	812	121013	595
2020-05-09	14	11208	24.67	1080	201141	841
2020-05-09	15	10887	8.29	1049	298900	799
2020-05-09	16	9767	25.55	1053	190112	752
2020-05-09	17	10475	9.58	583	196327	730
2020-05-09	18	2098	52.84	967	68240	159
2020-05-09	19	7645	9.41	161	159560	767
2020-05-09	20	5609	44.91	952	140056	658
2020-05-10	1	4573	42.7	166	119833	674
2020-05-10	2	5368	41.2	132	174179	716
2020-05-10	3	16336	11.61	612	310056	1046
2020-05-10	4	11133	14.3	228	314509	818
2020-05-10	5	10779	24.59	416	364484	1115
2020-05-10	6	9783	24.88	797	195450	828
2020-05-10	7	10109	30.67	263	264804	866
2020-05-10	8	8578	15.03	731	251899	807
2020-05-10	9	5918	41.88	679	189184	905
2020-05-10	10	6768	14.52	571	188125	749
2020-05-10	11	1914	42.03	625	33188	201
2020-05-10	12	17107	20.56	932	370023	1276
2020-05-10	13	11421	47.74	493	292092	854
2020-05-10	14	9238	33.11	658	297026	944
2020-05-10	15	1343	47.5	176	28846	389
2020-05-10	16	2647	44.4	643	66224	532
2020-05-10	17	7635	8.89	949	219839	704
2020-05-10	18	6982	5.47	752	204547	721
2020-05-10	19	18817	10.55	344	345201	1226
2020-05-10	20	3640	48.31	71	94787	486
2020-05-11	1	5117	7.31	126	152313	441
